budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
13500000,"Drama, Romance",Released,It's time to stop hiding from the truth.,Far from Heaven,6.9,144
14000000,"Comedy",Released,The Laws of Space and Time are About to be Violated.,Hot Tub Time Machine 2,5.0,354
13500000,"Drama",Released,There are no bad words... only bad deeds.,Quills,6.8,128
15000000,"Comedy, Crime",Released,They Won't Take Any Shih Tzu.,Seven Psychopaths,6.7,1206
0,"Drama, Mystery, Thriller",Released,null,The Caveman's Valentine,6.0,27
18339750,"Drama, History, War",Released,"April 1945, a nation awaits its...Downfall",Downfall,7.7,1037
12806000,"Drama",Released,Sensitive Drama About a Polemic Theme,The Sea Inside,7.2,219
13300000,"Thriller, Science Fiction, Drama",Released,A mysterious seductress preys upon the population of Scotland,Under the Skin,6.0,1102
13000000,"Comedy, Drama, War",Released,Time to rock it from the Delta to the DMZ!,"Good Morning, Vietnam",7.1,642
13400000,"Action, Comedy, Thriller",Released,null,The Last Godfather,4.7,7
13000000,"Documentary, Music, Family",Released,Find out what's possible if you never give up.,Justin Bieber: Never Say Never,4.8,154
13000000,"Drama, Thriller",Released,"In the era of personal branding, the scariest possibility is that someone might be better at being you than you are.",Black Swan,7.3,4430
13000000,"Drama, Crime",Released,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",The Godfather: Part II,8.3,3338
13000000,"Drama, Family, Romance, Music",Released,The Only Person You Need To Be Is Yourself.,Save the Last Dance,6.3,352
7000000,"Horror, Thriller",Released,Terror beyond your wildest dreams.,A Nightmare on Elm Street 4: The Dream Master,5.8,281
16000000,"Drama",Released,How do we explain the impossible?,Miracles from Heaven,6.7,186
13000000,"Comedy",Released,"After a night they can't remember, comes a day they'll never forget.","Dude, Where’s My Car?",5.2,509
13000000,"Crime, Action, Adventure, Drama, Western",Released,Six reasons why the west was wild.,Young Guns,6.6,258
13000000,"Comedy",Released,Love Thy Neighbor,St. Vincent,7.1,763
12500000,"Comedy, Romance",Released,It's about compromise. It's about love. It's about a good wingman.,About Last Night,6.0,210
16000000,"Comedy, Romance, Drama",Released,How do I loathe thee? Let me count the ways.,10 Things I Hate About You,7.3,1701
13000000,"Comedy, Family",Released,A zero will rise.,The New Guy,5.7,151
0,"Comedy",Released,See it before they make the sequel!,National Lampoon's Loaded Weapon 1,5.7,157
17000000,"Horror, Drama, Thriller",Released,What was once in the deep is now in the shallows.,The Shallows,6.2,1567
13000000,"Science Fiction, Thriller",Released,"Such minor changes, such huge consequences.",The Butterfly Effect,7.3,2060
0,"Comedy, Family",Released,Roads closed. Schools shut. Rules were made to be frozen!,Snow Day,4.8,51
13000000,"Comedy, Drama",Released,You can't exchange family.,This Christmas,7.1,29
12000000,"Science Fiction, Comedy, Family",Released,Think innocent. Think helpless. Think again. Naps are history.,Baby Geniuses,3.3,75
13000000,"Action, Adventure, Comedy, Thriller",Released,Nothing's more dangerous than some nice guys... with a little time to kill.,The Big Hit,6.1,109
12000000,"Comedy, Drama, Family",Released,On your case!,Harriet the Spy,5.7,46
13000000,"Drama, Horror",Released,Look out Jack! Chucky's back!,Child's Play 2,5.8,308
13200000,"Crime, Thriller",Released,First he gets into your house. Then he gets into your head.,No Good Deed,5.6,181
18000000,"Science Fiction, Horror, Thriller",Released,"Belief divides them, mystery surrounds them, but fear changes everything.",The Mist,6.7,1399
15000000,"Drama, Science Fiction",Released,There is nothing more human than the will to survive,Ex Machina,7.6,4737
13000000,"Fantasy, Drama, Comedy",Released,Ever wanted to be someone else? Now you can.,Being John Malkovich,7.3,1101
6000000,"Comedy, Romance",Released,null,Two Can Play That Game,6.6,17
13000000,"Family, Adventure, Science Fiction",Released,No one will ever believe our story.,Earth to Echo,5.7,290
13000000,"Drama, Romance",Released,When it's real. When it's right. Don't let anything stand in your way.,Crazy/Beautiful,6.6,96
19000000,"Action, Adventure, Drama, War",Released,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.,Letters from Iwo Jima,7.2,541
13000000,"Adventure, Comedy, Drama, Science Fiction",Released,null,The Astronaut Farmer,6.2,123
13000000,"Comedy, Romance",Released,It's Woo's world.. we're just living in it.,Woo,5.5,10
6000000,"Drama, Thriller",Released,Love knows no boundaries,Room,8.1,2757
0,"Comedy",Released,Revenge is a dish best served DIRTY.,Dirty Work,6.5,66
13000000,"Comedy, Crime, Horror, Thriller",Released,"Every Mom Wants to Be Wanted, But Not For Murder One!",Serial Mom,6.4,135
13000000,"Comedy",Released,The unmaking of the president,Dick,5.7,67
0,"Drama, Thriller",Released,null,Light It Up,6.6,7
13000000,"Music, Drama",Released,You've never been anywhere until you've been here,54,5.5,135
0,"Adventure, Comedy, Drama, Romance",Released,Life is an adventure. Don't blow it.,Bubble Boy,5.1,163
13000000,"Comedy, Crime, Thriller",Released,null,Birthday Girl,6.1,103
13000000,"Comedy",Released,Finally.,21 & Over,5.7,737
13000000,"Drama, Romance",Released,Fall in love with Paris 18 times.,"Paris, je t'aime",6.8,207
0,"Drama",Released,null,Resurrecting the Champ,5.9,60
13000000,"Comedy, Drama, Romance",Released,Let someone in.,Admission,5.4,304
0,"Romance, Drama",Released,null,The Widow of Saint-Pierre,6.7,11
15000000,"Drama, Thriller, Mystery",Released,"If the one you love was lying to you, how far would you go to find out the truth?",Chloe,5.9,498
13000000,"Comedy, Crime, Drama",Released,"A comedy about a wife, her husband and his hit man.",Faithful,4.8,4
13000000,"Drama, Action, Comedy, Crime",Released,null,Find Me Guilty,6.5,138
13000000,"Drama, Romance",Released,We are infinite.,The Perks of Being a Wallflower,7.7,2968
3000000,"Action",Released,You have the right to remain silent... permanently.,Excessive Force,4.5,10
13000000,"Drama",Released,There's more to the story than you know,Infamous,6.4,60
0,"Drama, Romance, Western",Released,Everything has a price.,The Claim,5.6,17
13000000,"Thriller, Horror",Released,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.",The Vatican Tapes,4.6,243
14350531,"Action, Comedy, Science Fiction",Released,Inner City vs. Outer Space,Attack the Block,6.3,733
10000000,"Drama, Romance, War",Released,Love can change what we want… war can change who we are,In the Land of Blood and Honey,5.8,45
13000000,"Crime, Thriller",Released,There are 188 million 911 calls a year. This one made it personal.,The Call,6.6,1257
0,"History, Drama, War, Action",Released,The Odds Were 5000 to 1 … One was all They Needed.,Operation Chromite,5.8,29
0,"Family, Action, Adventure",Released,His First Big-Screen Adventure!,The Crocodile Hunter: Collision Course,5.3,34
13000000,"Comedy, Drama, Romance",Released,The Conman who wouldn't go straight.,I Love You Phillip Morris,6.4,503
12000000,"Adventure, Drama",Released,null,Quest for Fire,7.1,109
12500000,"Drama, Romance",Released,Antwone Fisher is at war... with himself.,Antwone Fisher,6.7,137
0,"Drama, Romance",Released,In everyone's life there's that one person who makes all the difference.,The Emperor's Club,6.9,96
12500000,"Action, Thriller, Crime, Romance",Released,"Stealing, Cheating, Killing. Who said romance was dead?",True Romance,7.5,749
3100000,"Romance, Science Fiction",Released,What are the consequences of giving birth to your dead boyfriend?,Womb,5.9,92
12500000,"Crime, Drama, Mystery",Released,Lie. Cheat. Steal. All in a day’s work.,Glengarry Glen Ross,7.5,323
13000000,"Crime, Drama, Thriller",Released,Nobody See's It Coming,The Killer Inside Me,6.0,173
0,"Drama, Fantasy, Horror, Thriller",Released,They are something more than lovers who are about to become something less than human.,Cat People,6.0,94
12500000,"Horror, Mystery, Thriller",Released,The Sisters of Theta Pi Are Dying To Keep a Secret.,Sorority Row,5.4,177
0,"Adventure, Drama, Romance",Released,The most thrilling swordfight ever filmed...,The Prisoner of Zenda,8.4,11
12000000,"Comedy, Romance, Drama",Released,The search for true love begins outside the box.,Lars and the Real Girl,7.1,509
12500000,"War, Drama",Released,"Lines may divide us, but hope will unite us.",The Boy in the Striped Pyjamas,7.7,1451
12800000,"Drama, Crime, Music",Released,You don't need eyes to see.,Dancer in the Dark,7.6,377
0,"Drama, Romance",Released,"They dared to play the game of love, faith, and chance.",Oscar and Lucinda,6.2,25
12500000,"Crime, Drama",Released,"One family, one murder, too many lies.",The Funeral,7.3,31
15000000,"Comedy, Drama, Romance",Released,Ben loves his family almost as much as he loves himself,Solitary Man,5.8,84
20000000,"Action, Comedy, Thriller",Released,He was given an offer he couldn't refuse...,Machete,6.3,1150
12500000,"Crime, Comedy, Drama",Released,Honor. Integrity. Principles. Everything is negotiable.,Casino Jack,6.0,94
12300000,"Animation, Adventure, Family",Released,A new adventure is born.,The Land Before Time,7.0,640
0,"Action, Adventure, Drama, History, War",Released,null,Tae Guk Gi: The Brotherhood of War,7.4,133
12500000,"Drama, Family",Released,Dream for the fences.,The Perfect Game,6.3,30
8000000,"Drama, Horror, Thriller",Released,"Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.",The Exorcist,7.5,2005
7000000,"Horror, Thriller, Adventure",Released,Don't go in the water.,Jaws,7.5,2542
11000000,"Comedy, Romance",Released,There's nothing like your first piece.,American Pie,6.4,2296
12516654,"Animation, Comedy, Drama, Family",Released,"Bonnie and Clyde, Sid and Nancy...",Ernest & Celestine,7.6,142
25000000,"Action, Adventure, Comedy",Released,Eddie Murphy is the chosen one.,The Golden Child,5.6,304
12000000,"Comedy, Romance",Released,Let the mind games begin.,Think Like a Man,6.9,281
12000000,"Comedy, Drama",Released,Everyone's gettin' lined up.,Barbershop,6.2,137
12000000,"Action, Adventure, Science Fiction, Thriller",Released,At the end of the universe lies the beginning of vengeance.,Star Trek II: The Wrath of Khan,7.3,675
15000000,"Comedy, Mystery",Released,"He's the best there is! (Actually, he's the only one there is.)",Ace Ventura: Pet Detective,6.4,1648
12000000,"Thriller, Science Fiction",Released,"Is it a game, or is it real?",WarGames,7.0,504
12000000,"Crime, Drama, Romance, Thriller",Released,A big city cop. A small country boy. They have nothing in common... but a murder.,Witness,7.0,375
12000000,"Action, Thriller, War",Released,The only easy day was yesterday,Act of Valor,6.3,417
12000000,"Music, Drama, Romance, Crime",Released,Every Second Chance Begins With a First Step,Step Up,6.7,1060
12000000,"Animation, Comedy",Released,Coming to a screen bigger than your TV.,Beavis and Butt-Head Do America,6.5,168
12000000,"Comedy, Crime, Romance",Released,Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?,Jackie Brown,7.3,1514
12000000,"Comedy, Adventure",Released,This time they're running from the joint.,Harold & Kumar Escape from Guantanamo Bay,6.2,497
15000000,"Science Fiction, Drama, Thriller",Released,What are you capable of?,Chronicle,6.6,1935
12000000,"Music, Drama, Romance",Released,null,Yentl,6.2,51
5000000,"Family, Fantasy, Science Fiction, Adventure, Comedy",Released,All the dreams you've ever had and not just the good ones.,Time Bandits,6.6,249
12000000,"Action, Adventure, Comedy, Drama, Family, Music, Romance",Released,Dreams change. Friends are forever,Crossroads,4.7,158
12000000,"Comedy, Crime",Released,Witness it,Project X,6.5,1564
12000000,"Drama, History, War",Released,The Rebel Warrior,Patton,7.3,323
12000000,"Horror, Thriller",Released,The things that we fear the most have already happened to us...,One Hour Photo,6.6,435
12000000,"Horror, Science Fiction, Thriller",Released,Contain The Truth.,Quarantine,5.5,339
12000000,"Drama, Horror, Thriller",Released,How can you believe your eyes when they're not yours?,The Eye,5.5,281
12000000,"Comedy, Family",Released,Take the ride.,Johnson Family Vacation,4.7,30
12000000,"Comedy",Released,They've got their degrees all rolled up.,How High,6.3,218
0,"Comedy, Family, Fantasy, Drama",Released,null,The Muppet Christmas Carol,7.2,212
12000000,"Drama, Romance",Released,Prepare to be seduced,Frida,7.3,383
12000000,"Documentary, Music",Released,Be yourself and you can be anything,Katy Perry: Part of Me,6.5,85
12000000,"Romance, Drama",Released,One Sick Love Story,The Fault in Our Stars,7.6,3759
12000000,"Drama, Crime",Released,Trust everyone... But always cut the cards.,Rounders,6.9,439
0,"Drama, Comedy",Released,null,Top Five,6.3,210
12000000,"Horror, Science Fiction",Released,null,Prophecy,5.4,25
12000000,"Horror, Mystery, Thriller",Released,In every mind there is a door that should never be opened.,Stir of Echoes,6.5,330
12000000,"Drama",Released,These two unlikely companions are on a journey to find her long lost son.,Philomena,7.4,579
0,"Comedy, Drama",Released,Sometimes what tears us apart helps us put it back together.,The Upside of Anger,6.4,72
0,"Horror, Drama, Thriller, Science Fiction",Released,If they survive...will we?,The Boys from Brazil,6.6,101
12000000,"Fantasy, Romance, Family, Comedy",Released,A Fish-Out-Of-Water Comedy.,Aquamarine,5.8,364
12000000,"Drama, Mystery, Romance",Released,Get Lost. Get Found.,Paper Towns,6.1,1937
0,"Comedy",Released,null,My Baby's Daddy,4.3,15
12000000,"Drama, Adventure",Released,Life's not about winning or losing. It's about how you get there in the end.,Nebraska,7.4,636
0,"Horror, Comedy, Thriller",Released,Ready for your deadtime story?,Tales from the Crypt: Demon Knight,6.7,94
12000000,"Comedy, Family, Fantasy, Science Fiction",Released,His World. His Rules.,Max Keeble's Big Move,5.4,33
12000000,"Comedy, Drama",Released,Everyone gets old. Not everyone grows up.,Young Adult,5.6,364
12000000,"Action, Thriller, Crime",Released,"There are a thousand ways to raise your adrenaline. Today, Chev Chelios will need every single one.",Crank,6.6,1151
0,"Comedy, Romance",Released,null,Def Jam's How to Be a Player,5.3,8
12000000,"Comedy, Drama, Romance",Released,null,Living Out Loud,5.3,11
0,"Comedy, Drama, Romance",Released,In this game every shot counts.,Just Wright,6.1,99
0,"Drama",Released,null,Rachel Getting Married,6.1,163
12000000,"Romance, Crime, Drama",Released,You Will Feel The Heat,The Postman Always Rings Twice,6.4,110
0,"Drama, Romance",Released,Discover the mystery behind the legend.,Girl with a Pearl Earring,6.4,377
14000000,"Action, Drama, History, War, Adventure",Released,When the hunters become the hunted,Das Boot,7.9,613
12000000,"Comedy",Released,null,Sorority Boys,4.6,47
0,"Comedy, Drama, Science Fiction",Released,What if every moment in life came with a second chance?,About Time,7.8,2067
0,"Adventure, Drama, Action, Romance",Released,null,House of Flying Daggers,7.1,439
12000000,"Drama, Thriller",Released,Power is the best alibi.,Arbitrage,6.1,294
12000000,"Science Fiction, Thriller",Released,Today is better the second time around,Project Almanac,6.4,933
12000000,"Drama, History, Music",Released,null,Cadillac Records,6.9,86
0,"Action, Comedy",Released,null,Screwed,4.9,23
8000000,"Action, Thriller, Science Fiction",Released,The high-tech prison thirty stories below ground. Built to withstand anything... Execpt an innocent man.,Fortress,5.7,168
12000000,"Comedy, Drama",Released,null,For Your Consideration,5.9,43
0,"Drama, Comedy",Released,A funny look at people who will do anything to get famous... or stay famous.,Celebrity,6.0,111
12000000,"Drama, Comedy",Released,Ever have one of those lives?,Running with Scissors,5.8,78
12000000,"Comedy, Romance",Released,The tale of two American Idols.,From Justin to Kelly,3.0,23
12000000,"Comedy",Released,"A fresh, sassy and sexy comedy!",Girl 6,5.7,16
12000000,"Mystery, Thriller",Released,Everything you know about desire is dead wrong.,In the Cut,4.6,89
12000000,"Drama, Romance",Released,null,Two Lovers,6.6,154
0,"Comedy, Drama",Released,null,Last Orders,6.0,22
11000000,"Horror, Drama, Science Fiction",Released,Monsters are real.,The Host,6.7,537
0,"Adventure, Crime, Thriller",Released,Who says you can't take it with you?,The Pursuit of D.B. Cooper,6.8,4
12000000,"Comedy, Horror, Thriller, Western",Released,You Are Who You Eat,Ravenous,6.9,141
12000000,"Comedy, Drama",Released,Popularity is a state of mind.,Charlie Bartlett,6.5,225
12400000,"Comedy, Drama",Released,null,The Great Beauty,7.3,720
0,"Comedy, Drama",Released,null,The Dangerous Lives of Altar Boys,6.4,53
12000000,"Drama, Horror, Thriller",Released,Innocence Ends.,Stoker,6.5,882
12000000,"Fantasy, Drama, Science Fiction, Romance",Released,Are you still in the mood for love?,2046,6.9,206
12000000,"Crime, Drama, Romance",Released,null,Married Life,6.1,38
12000000,"Adventure, Drama, Family",Released,Some friendships are wilder than others,Duma,6.9,41
12000000,"Drama, Romance",Released,The truth is not what you know. It's what you believe.,Ondine,6.5,84
12000000,"Crime, Drama, Thriller",Released,Are You Japanese?,Brother,6.8,107
1200000,"Comedy",Released,Five guys. One safe. No brains.,Welcome to Collinwood,6.2,50
0,"Comedy, Drama",Released,null,Critical Care,6.1,9
8000000,"Thriller, Drama, Mystery",Released,Your life can change in an instant. That instant can last forever.,The Life Before Her Eyes,6.1,88
0,"Drama, Romance",Released,null,Darling Companion,5.3,22
12000000,"Drama, Thriller",Released,"Each year, more than 1,000,000 people are trafficked across international borders... against their will.",Trade,6.8,67
0,"War, Drama",Released,You can close your eyes. You can turn away. But you will never forget.,Fateless,6.5,28
12000000,"Comedy",Released,null,Breakfast of Champions,5.2,28
0,"Comedy, Drama, Thriller",Released,null,"A Woman, a Gun and a Noodle Shop",4.8,13
7500000,"Thriller, Science Fiction, Mystery",Released,Never forget who you are,Cypher,6.7,192
12000000,"Drama, History, War",Released,null,City of Life and Death,7.6,55
19000000,"Animation, Family, Action, Adventure, Comedy",Released,From zero to hero.,Legend of a Rabbit,3.0,3
12000000,"Science Fiction",Released,null,Space Battleship Yamato,6.3,59
20000000,"War, Drama",Released,Their only weapon is the truth.,5 Days of War,5.8,62
12000000,"Horror",Released,A Passage to Hell,Triangle,6.9,612
1200000,"Drama",Released,null,10 Days in a Madhouse,4.3,5
12000000,"Drama",Released,Unlock the mystery,Heaven is for Real,6.0,229
10000000,"Thriller, Crime",Released,Stealin' Stones and Breakin' Bones.,Snatch,7.7,2912
0,"Drama, Romance",Post Production,Dancin' Like You've Never Seen Before,Dancin' It's On,4.3,2
11500000,"Drama, Horror",Released,Sometimes dead is better.,Pet Sematary,6.4,407
0,"Drama",Released,null,Madadayo,7.5,20
11500000,"Drama",Released,What would you do if someone was watching you?,The Cry of the Owl,5.5,29
0,"Drama, History, Romance",Released,null,A Tale of Three Cities,6.3,5
11000000,"Fantasy, Horror, Comedy",Released,"Don't get him wet, keep him out of bright light, and never feed him after midnight.",Gremlins,6.9,1596
11000000,"Adventure, Action, Science Fiction",Released,"A long time ago in a galaxy far, far away...",Star Wars,8.1,6624
11500000,"Comedy",Released,This is Jason. He's a little worried about his grandpa.,Dirty Grandpa,5.7,1406
11000000,"Drama, Romance, War",Released,"Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara.",Doctor Zhivago,7.4,247
0,"Adventure, Crime, Drama, Thriller",Released,You never know what you might find,Trash,7.1,242
0,"Comedy, Drama, Family, Music, Romance",Released,null,High School Musical 3: Senior Year,6.2,821
25000000,"Drama",Released,Every dream deserves a fighting chance.,The Fighter,7.2,1486
11000000,"Action, Comedy, Documentary",Released,Guess who just made number two?,Jackass Number Two,6.4,298
11000000,"Comedy, Drama",Released,"Truth, Justice and the Gambini Way",My Cousin Vinny,7.3,384
11000000,"Drama",Released,Live for Love.,If I Stay,7.3,1368
12000000,"Action, Comedy, Crime",Released,One Hell of A Ride,Drive Hard,3.9,74
11000000,"Comedy",Released,A comedy with bats and balls.,Major League,6.6,217
0,"Comedy, Family, Science Fiction",Released,Taking higher education to a new low.,St. Trinian's,5.6,142
13000000,"Thriller, Drama",Released,No options. No lies. No fear. No deals. Just keep talking.,Phone Booth,6.7,1062
11000000,"Drama, Romance",Released,She didn't belong. She was misunderstood. And she would change him forever.,A Walk to Remember,7.5,1018
11000000,"Drama",Released,null,Dead Man Walking,7.3,337
10500000,"Drama, Romance, Thriller",Released,"In the game of seduction, There is only one rule: Never fall in love.",Cruel Intentions,6.6,827
11000000,"Horror, Mystery",Released,The Game Has Come Full Circle,Saw VI,6.0,722
11000000,"Comedy",Released,"Ten million years in the making. The truth, the whole truth, and everything, but the truth!",History of the World: Part I,6.5,204
11000000,"Adventure",Released,"Bring Your Girlfriends, Sisters, Mothers and Daughters.",The Secret Life of Bees,7.4,158
11000000,"Action, Comedy, Crime",Released,Undercover and Out The Way!,Corky Romano,4.1,54
12000000,"Drama, Horror, Thriller, Crime",Released,Demented. Deranged. Deceptive. De Palma.,Raising Cain,5.9,65
11,"Drama, Action",Released,null,F.I.S.T.,6.4,29
12000000,"Science Fiction",Released,Their conquest has already begun... He know they're here.,Invaders from Mars,5.5,57
11000000,"Drama, Romance",Released,"Two countries, two loves, one heart",Brooklyn,7.2,1213
11000000,"Drama, Romance, War",Released,At long last Redmond Barry became a gentleman - and that was his tragedy.,Barry Lyndon,7.7,505
24000000,"Comedy",Released,"They haven't quite figured it all out, but they're getting a little warmer.",Out Cold,5.8,53
24000000,"Comedy",Released,He's cool. He's clean. He's a love machine.,The Ladies Man,5.7,34
11000000,"Drama, Comedy, Romance",Released,Four Friends Looking For A Little Harmony,Quartet,6.3,139
11000000,"Comedy, Romance",Released,The Last Man Standing Gets The Kitty.,Tomcats,4.9,74
11000000,"Drama, Thriller, Crime",Released,No Soul Is Safe.,Frailty,7.0,334
11000000,"Drama",Released,Justice is priceless.,Woman in Gold,7.3,440
0,"Drama",Released,Let's talk about sex,Kinsey,6.6,131
11000000,"Fantasy, Horror, Comedy",Released,Trapped in time. Surrounded by evil. Low on gas.,Army of Darkness,7.3,838
14000000,"Comedy, Romance",Released,When all else fails... cheat.,Slackers,5.4,60
11000000,"Romance, Drama",Released,A film about the love you find...In the last place you look.,What's Eating Gilbert Grape,7.5,919
10000000,"Drama, History",Released,For God loved the world So much...,The Visual Bible: The Gospel of John,8.2,12
11000000,"Crime, Drama",Released,Wife. Mother. Criminal.,Vera Drake,6.8,80
0,"Comedy, Romance",Released,"When he talks, women listen.",The Guru,5.1,75
11000000,"Comedy, Drama, Romance",Released,"On the way to finding a family, she found love.",The Perez Family,6.6,9
11000000,"Drama, Music",Released,null,Inside Llewyn Davis,7.2,834
0,"Drama, Romance, Thriller",Released,Trust. Seduction. Betrayal.,O,5.8,75
11000000,"Drama, Adventure, Romance",Released,"Return to the Romance, Return to the Adventure...",Return to the Blue Lagoon,5.1,153
11000000,"Drama, History",Released,null,The Molly Maguires,5.9,16
0,"Comedy, Music, Romance",Released,null,Romance & Cigarettes,6.0,33
11000000,"Drama",Released,null,Copying Beethoven,6.2,42
0,"Drama, Thriller, Crime",Released,Love. Murder. Revenge.,Brighton Rock,5.6,35
10800000,"Horror, Thriller, Crime",Released,You Won't Believe How It Ends,Saw V,5.9,820
0,"Drama, Action, Thriller, Crime, Foreign",Released,Even the Mafia Calls Him Mister!,Machine Gun McCain,7.3,6
11000000,"Drama, Comedy, Romance",Released,"You can change your status, but not your heart.",LOL,5.9,881
0,"Crime, Drama, Mystery, Thriller",Released,Under the surface of every life lies a mystery,Jindabyne,5.7,25
7400000,"Drama, Romance",Released,A Love.... That Broke All Relationships,Kabhi Alvida Naa Kehna,6.1,42
14000000,"Drama, Comedy, Romance",Released,He just doesn't know it yet.,An Ideal Husband,6.3,46
0,"Science Fiction, Thriller, Horror",Released,The search for life is about to end.,The Last Days on Mars,5.2,302
0,"Horror",Released,A house. A past. A secret. Will you dare enter?,Darkness,5.6,112
10500000,"Science Fiction, Mystery, Adventure",Released,An epic drama of adventure and exploration,2001: A Space Odyssey,7.9,2998
10500000,"Science Fiction, Adventure, Family, Fantasy",Released,He is afraid. He is alone. He is three million light years from home.,E.T. the Extra-Terrestrial,7.3,3269
10000000,"Romance, Comedy, Drama",Released,Get ready to fall,In the Land of Women,5.8,160
0,"Adventure, Drama, Family",Released,null,The Blue Butterfly,6.8,6
10500000,"Drama, Comedy",Released,null,There Goes My Baby,8.5,2
0,"Drama, Comedy, Romance, Foreign",Released,"He found the girl of his dreams, he fell in love and he got married... to all three.",Housefull,5.2,29
11000000,"Drama, Action, History, Western, Romance",Released,null,September Dawn,5.0,16
12000000,"History, Drama",Released,The True Story of Cristiada,For Greater Glory - The True Story of Cristiada,6.4,35
11000000,"Comedy, Drama, Music",Released,null,The Bélier Family,7.0,766
10000000,"Drama",Released,"Some people can never believe in themselves, until someone believes in them.",Good Will Hunting,7.9,2811
11000000,"Drama, Thriller",Released,Ambition can be deadly,Misconduct,5.3,149
10000000,"Horror, Thriller, Crime",Released,Suffering? You Haven't Seen Anything Yet...,Saw III,6.1,1071
10000000,"Action, Comedy",Released,The story of a man who wanted to keep the world safe for democracy...and meet girls.,Stripes,6.5,249
28000000,"Comedy",Released,May the best moves win.,Bring It On,5.8,568
10000000,"Action, Horror, Thriller",Released,Keep America great,The Purge: Election Year,6.1,1306
10000000,"Comedy, Romance",Released,These two opposites attract... but EVERYONE'S trying to keep them apart!,She's All That,5.7,418
10000000,"Horror, Thriller, Crime",Released,You think it is over...but the games have just begun,Saw IV,5.9,903
10000000,"Drama, Horror, Thriller",Released,The line separating the living from the dead has been crossed.,White Noise,5.6,261
6000000,"Drama, Comedy, Romance",Released,null,Madea's Family Reunion,6.0,77
13800000,"Drama",Released,The Hustler isn't what he used to be. But he has the next best thing. A kid who is.,The Color of Money,6.7,291
10000000,"Action, Drama, History, War",Released,This is the day that changed the world... When history held its breath.,The Longest Day,7.2,234
10000000,"Comedy, Family",Released,They can't skate. They can't win. They can't be serious.,The Mighty Ducks,6.4,198
10000000,"Horror, Mystery, Thriller",Released,It never forgives. It never forgets.,The Grudge,5.8,865
12000000,"Comedy",Released,He doesn't play golf... he destroys it.,Happy Gilmore,6.5,755
10000000,"Horror, Thriller",Released,What’s eating you?,Jeepers Creepers,6.1,720
10000000,"Adventure, Comedy, Science Fiction",Released,History is about to be rewritten by two guys who can't spell.,Bill & Ted's Excellent Adventure,6.7,454
10000000,"Drama, Family, Music",Released,Much Much More Than a Musical!,Oliver!,7.0,103
10000000,"Drama, Comedy",Released,Share the journey. Share the laughter.,The Best Exotic Marigold Hotel,6.9,459
10000000,"Science Fiction, Animation, Comedy, Family",Released,Saving The World One Playground At A Time,Recess: School's Out,6.6,67
12305523,"Action, Adventure, Science Fiction",Released,Two men enter. One man leaves.,Mad Max Beyond Thunderdome,5.9,748
10000000,"Action, Adventure, Thriller",Released,Somewhere... somehow... someone's going to pay.,Commando,6.4,742
10000000,"Horror, Mystery, Thriller",Released,Every child needs to feel loved.,The Boy,5.8,1102
10000000,"Horror, Mystery, Thriller",Released,Bad Things Happen For A Reason,Devil,5.8,816
20000000,"Comedy",Released,The party's back in the 'hood!,Friday After Next,6.0,100
10000000,"Drama, Horror, Thriller",Released,This is how you die,Insidious: Chapter 3,6.2,983
10000000,"Action, Adventure, Comedy",Released,His family thinks he's crazy. His enemies think he's no challenge. But she knows he's THE LAST DRAGON.,The Last Dragon,6.4,69
10000000,"Horror, Thriller, Science Fiction",Released,God made him simple. Science made him a god.,The Lawnmower Man,5.4,197
9000000,"Comedy, Music, Romance",Released,Every night has a soundtrack.,Nick and Norah's Infinite Playlist,6.4,379
10000000,"Fantasy, Comedy, Adventure",Released,It can be Hell getting into Heaven,Dogma,6.8,823
10000000,"Comedy, Drama",Released,Some friendships last forever... like it or not.,The Banger Sisters,5.5,62
10000000,"Drama, Fantasy, Horror, Science Fiction, Thriller",Released,"You're travelling through another dimension. A dimension, not only of sight and sound, but of mind. A journey into a wondrous land whose boundaries are that of imagination. Next stop, the Twilight Zone!",Twilight Zone: The Movie,6.2,161
15000000,"Action, Thriller",Released,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",Road House,6.3,252
10000000,"Action, Comedy, Crime",Released,He's armed and dangerously funny.,A Low Down Dirty Shame,6.0,31
8500000,"Drama, Thriller",Released,His biggest fan just became his worst nightmare.,Swimfan,5.0,70
12000000,"Comedy, Romance",Released,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Employee of the Month,5.3,153
10000000,"Comedy, Drama, Romance",Released,Yesterday's history.  Tomorrow's the future.  Tonight's the party.,Can't Hardly Wait,6.1,122
10000000,"Crime, Drama",Released,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,6.9,291
